,label,width,heights
8248,n01616318,399,500
8249,n01616318,500,421
8250,n02105505,333,500
8251,n02105505,375,500
8252,n02105505,546,500
8253,n02105505,500,375
8254,n02105505,1024,768
8255,n02105505,400,377
8256,n02105505,380,500
8257,n02105505,548,800
8258,n02105505,440,550
8259,n02105505,374,500
8260,n02105505,333,500
8261,n02105505,375,500
8262,n02105505,720,540
8263,n02105505,601,450
8264,n02105505,1200,1600
8265,n02105505,380,500
8266,n02105505,510,640
8267,n02105505,375,500
8268,n02105505,480,640
8269,n02105505,333,500
8270,n02105505,375,500
8271,n02105505,720,960
8272,n02105505,500,375
8273,n02105505,480,605
8274,n02105505,480,640
8275,n02105505,375,500
8276,n02105505,153,250
8277,n02105505,333,500
8278,n02105505,450,600
8279,n02105505,375,500
8280,n02105505,333,500
8281,n02105505,500,375
8282,n02105505,480,640
8283,n02105505,375,500
8284,n02105505,389,500
8285,n02105505,375,500
8286,n02105505,500,378
8287,n02105505,480,640
8288,n02105505,333,500
8289,n02105505,332,500
8290,n02105505,600,900
8291,n02105505,375,500
8292,n02105505,535,640
8293,n02105505,500,375
8294,n02105505,1200,1600
8295,n02105505,375,500
8296,n02105505,500,500
8297,n02105505,334,500
8298,n02105505,720,1280
8299,n02105505,500,375
8300,n03028079,497,500
8301,n03028079,500,375
8302,n03028079,500,425
8303,n03028079,500,442
8304,n03028079,500,375
8305,n03028079,500,412
8306,n03028079,375,500
8307,n03028079,375,500
8308,n03028079,500,375
8309,n03028079,379,500
8310,n03028079,400,500
8311,n03028079,500,500
8312,n03028079,500,500
8313,n03028079,500,377
8314,n03028079,408,500
8315,n03028079,492,500
8316,n03028079,393,500
8317,n03028079,500,500
8318,n03028079,500,442
8319,n03028079,375,500
8320,n03028079,378,500
8321,n03028079,458,500
8322,n03028079,500,488
8323,n03028079,400,500
8324,n03028079,500,500
8325,n03028079,500,500
8326,n03028079,379,500
8327,n03028079,500,383
8328,n03028079,375,500
8329,n03028079,375,500
8330,n03028079,500,375
8331,n03028079,500,375
8332,n03028079,375,500
8333,n03028079,500,497
8334,n03028079,400,500
8335,n03028079,375,500
8336,n03028079,375,500
8337,n03028079,383,500
8338,n03028079,375,500
8339,n03028079,401,500
8340,n03028079,375,500
8341,n03028079,500,496
8342,n03028079,382,500
8343,n03028079,375,500
8344,n03028079,375,500
8345,n03028079,375,500
8346,n03028079,500,375
8347,n03028079,375,500
8348,n03028079,500,396
8349,n03028079,500,381
8350,n02112706,500,361
8351,n02112706,333,500
8352,n02112706,500,333
8353,n02112706,332,500
8354,n02112706,841,668
8355,n02112706,1008,644
8356,n02112706,333,500
8357,n02112706,542,800
8358,n02112706,375,500
8359,n02112706,801,1200
8360,n02112706,639,800
8361,n02112706,430,500
8362,n02112706,800,624
8363,n02112706,1127,1502
8364,n02112706,298,500
8365,n02112706,333,500
8366,n02112706,500,453
8367,n02112706,500,341
8368,n02112706,333,500
8369,n02112706,556,813
8370,n02112706,361,500
8371,n02112706,691,921
8372,n02112706,333,500
8373,n02112706,333,500
8374,n02112706,778,600
8375,n02112706,537,800
8376,n02112706,347,500
8377,n02112706,375,500
8378,n02112706,332,500
8379,n02112706,333,500
8380,n02112706,333,500
8381,n02112706,375,500
8382,n02112706,800,748
8383,n02112706,500,375
8384,n02112706,718,638
8385,n02112706,1024,1280
8386,n02112706,713,718
8387,n02112706,623,736
8388,n02112706,375,500
8389,n02112706,333,500
8390,n02112706,750,1000
8391,n02112706,347,500
8392,n02112706,333,500
8393,n02112706,800,600
8394,n02112706,333,500
8395,n02112706,375,500
8396,n02112706,333,500
8397,n02112706,333,500
8398,n02112706,500,375
8399,n02112706,1202,1602
8400,n01742172,375,500
8401,n01742172,408,500
8402,n01742172,500,375
8403,n01742172,377,500
8404,n01742172,500,430
8405,n01742172,449,500
8406,n01742172,413,500
8407,n01742172,500,421
8408,n01742172,500,489
8409,n01742172,500,375
8410,n01742172,375,500
8411,n01742172,375,500
8412,n01742172,469,500
8413,n01742172,422,500
8414,n01742172,375,500
8415,n01742172,375,500
8416,n01742172,500,375
8417,n01742172,444,500
8418,n01742172,500,378
8419,n01742172,385,500
8420,n01742172,396,500
8421,n01742172,375,500
8422,n01742172,375,500
8423,n01742172,375,500
8424,n01742172,375,500
8425,n01742172,428,500
8426,n01742172,438,500
8427,n01742172,375,500
8428,n01742172,375,500
8429,n01742172,427,500
8430,n01742172,500,400
8431,n01742172,441,500
8432,n01742172,500,500
8433,n01742172,500,417
8434,n01742172,449,500
8435,n01742172,438,500
8436,n01742172,500,487
8437,n01742172,500,500
8438,n01742172,500,392
8439,n01742172,428,500
8440,n01742172,375,500
8441,n01742172,500,457
8442,n01742172,500,438
8443,n01742172,375,500
8444,n01742172,500,375
8445,n01742172,455,500
8446,n01742172,400,500
8447,n01742172,396,500
8448,n01742172,375,500
8449,n01742172,500,375
8450,n13037406,375,500
8451,n13037406,667,999
8452,n13037406,333,500
8453,n13037406,302,500
8454,n13037406,412,500
8455,n13037406,500,375
8456,n13037406,500,401
8457,n13037406,333,500
8458,n13037406,375,500
8459,n13037406,361,500
8460,n13037406,500,334
8461,n13037406,333,500
8462,n13037406,338,500
8463,n13037406,375,500
8464,n13037406,375,500
8465,n13037406,500,372
8466,n13037406,333,500
8467,n13037406,737,1200
8468,n13037406,500,375
8469,n13037406,445,500
8470,n13037406,768,1024
8471,n13037406,1944,2592
8472,n13037406,375,500
8473,n13037406,375,500
8474,n13037406,400,500
8475,n13037406,334,500
8476,n13037406,2272,1704
8477,n13037406,375,500
8478,n13037406,500,357
8479,n13037406,333,500
8480,n13037406,333,500
8481,n13037406,375,500
8482,n13037406,1667,2500
8483,n13037406,375,500
8484,n13037406,396,500
8485,n13037406,333,500
8486,n13037406,967,1291
8487,n13037406,375,500
8488,n13037406,400,500
8489,n13037406,375,500
8490,n13037406,357,500
8491,n13037406,686,1024
8492,n13037406,500,375
8493,n13037406,333,500
8494,n13037406,375,500
8495,n13037406,375,500
8496,n13037406,375,500
8497,n13037406,672,1004
8498,n13037406,375,500
8499,n13037406,375,500
8500,n02999410,500,500
8501,n02999410,500,375
8502,n02999410,500,500
8503,n02999410,375,500
8504,n02999410,375,500
8505,n02999410,500,375
8506,n02999410,500,375
8507,n02999410,500,376
8508,n02999410,375,500
8509,n02999410,500,452
8510,n02999410,375,500
8511,n02999410,500,375
8512,n02999410,375,500
8513,n02999410,500,500
8514,n02999410,422,500
8515,n02999410,500,500
8516,n02999410,500,417
8517,n02999410,500,500
8518,n02999410,500,462
8519,n02999410,391,500
8520,n02999410,375,500
8521,n02999410,403,500
8522,n02999410,377,500
8523,n02999410,375,500
8524,n02999410,375,500
8525,n02999410,500,500
8526,n02999410,500,375
8527,n02999410,500,407
8528,n02999410,500,472
8529,n02999410,500,492
8530,n02999410,375,500
8531,n02999410,375,500
8532,n02999410,375,500
8533,n02999410,500,375
8534,n02999410,375,500
8535,n02999410,500,376
8536,n02999410,500,375
8537,n02999410,500,375
8538,n02999410,385,500
8539,n02999410,500,375
8540,n02999410,500,376
8541,n02999410,448,500
8542,n02999410,500,500
8543,n02999410,500,499
8544,n02999410,401,500
8545,n02999410,500,500
8546,n02999410,469,500
8547,n02999410,500,375
8548,n02999410,500,500
8549,n02999410,375,500
8550,n03666591,375,500
8551,n03666591,500,376
8552,n03666591,338,500
8553,n03666591,375,500
8554,n03666591,375,500
8555,n03666591,375,500
8556,n03666591,375,500
8557,n03666591,371,500
8558,n03666591,375,500
8559,n03666591,375,500
8560,n03666591,375,500
8561,n03666591,375,500
8562,n03666591,341,500
8563,n03666591,375,500
8564,n03666591,358,500
8565,n03666591,375,500
8566,n03666591,375,500
8567,n03666591,375,500
8568,n03666591,375,500
8569,n03666591,500,375
8570,n03666591,383,500
8571,n03666591,433,500
8572,n03666591,335,500
8573,n03666591,447,500
8574,n03666591,500,375
8575,n03666591,400,500
8576,n03666591,375,500
8577,n03666591,404,500
8578,n03666591,375,500
8579,n03666591,400,500
8580,n03666591,375,500
8581,n03666591,375,500
8582,n03666591,375,500
8583,n03666591,377,500
8584,n03666591,375,500
8585,n03666591,375,500
8586,n03666591,500,362
8587,n03666591,333,500
8588,n03666591,375,500
8589,n03666591,500,445
8590,n03666591,375,500
8591,n03666591,375,500
8592,n03666591,334,500
8593,n03666591,375,500
8594,n03666591,500,356
8595,n03666591,359,500
8596,n03666591,375,500
8597,n03666591,379,500
8598,n03666591,335,500
8599,n03666591,471,500
8600,n09421951,520,520
8601,n09421951,400,533
8602,n09421951,375,500
8603,n09421951,428,572
8604,n09421951,412,550
8605,n09421951,288,432
8606,n09421951,422,400
8607,n09421951,375,500
8608,n09421951,337,450
8609,n09421951,375,500
8610,n09421951,413,550
8611,n09421951,300,400
8612,n09421951,326,500
8613,n09421951,536,800
8614,n09421951,786,1048
8615,n09421951,450,299
8616,n09421951,480,720
8617,n09421951,423,565
8618,n09421951,292,500
8619,n09421951,683,1029
8620,n09421951,496,372
8621,n09421951,309,550
8622,n09421951,375,500
8623,n09421951,450,600
8624,n09421951,299,448
8625,n09421951,375,500
8626,n09421951,282,433
8627,n09421951,375,500
8628,n09421951,375,500
8629,n09421951,375,500
8630,n09421951,375,500
8631,n09421951,375,500
8632,n09421951,332,500
8633,n09421951,480,640
8634,n09421951,375,500
8635,n09421951,550,412
8636,n09421951,473,500
8637,n09421951,375,500
8638,n09421951,500,375
8639,n09421951,768,1024
8640,n09421951,368,490
8641,n09421951,375,500
8642,n09421951,500,375
8643,n09421951,398,600
8644,n09421951,375,500
8645,n09421951,413,550
8646,n09421951,375,500
8647,n09421951,685,1024
8648,n09421951,500,328
8649,n09421951,333,500
8650,n07613480,375,500
8651,n07613480,500,408
8652,n07613480,500,375
8653,n07613480,500,375
8654,n07613480,375,500
8655,n07613480,500,357
8656,n07613480,375,500
8657,n07613480,375,500
8658,n07613480,375,500
8659,n07613480,375,500
8660,n07613480,361,500
8661,n07613480,500,375
8662,n07613480,400,500
8663,n07613480,375,500
8664,n07613480,497,500
8665,n07613480,469,500
8666,n07613480,500,500
8667,n07613480,500,375
8668,n07613480,375,500
8669,n07613480,375,500
8670,n07613480,375,500
8671,n07613480,377,500
8672,n07613480,375,500
8673,n07613480,375,500
8674,n07613480,375,500
8675,n07613480,375,500
8676,n07613480,500,375
8677,n07613480,500,375
8678,n07613480,500,375
8679,n07613480,500,375
8680,n07613480,375,500
8681,n07613480,375,500
8682,n07613480,375,500
8683,n07613480,500,375
8684,n07613480,500,375
8685,n07613480,375,500
8686,n07613480,435,500
8687,n07613480,500,375
8688,n07613480,375,500
8689,n07613480,375,500
8690,n07613480,500,375
8691,n07613480,375,500
8692,n07613480,375,500
8693,n07613480,375,500
8694,n07613480,426,500
8695,n07613480,374,500
8696,n07613480,500,374
8697,n07613480,500,375
8698,n07613480,500,359
8699,n07613480,375,500
8700,n02098413,333,500
8701,n02098413,332,500
8702,n02098413,332,500
8703,n02098413,375,500
8704,n02098413,333,500
8705,n02098413,500,357
8706,n02098413,375,500
8707,n02098413,375,500
8708,n02098413,500,332
8709,n02098413,390,390
8710,n02098413,375,500
8711,n02098413,332,500
8712,n02098413,361,500
8713,n02098413,375,500
8714,n02098413,200,300
8715,n02098413,369,500
8716,n02098413,332,500
8717,n02098413,375,500
8718,n02098413,375,500
8719,n02098413,375,500
8720,n02098413,375,500
8721,n02098413,375,500
8722,n02098413,333,500
8723,n02098413,333,500
8724,n02098413,467,400
8725,n02098413,375,500
8726,n02098413,500,375
8727,n02098413,375,500
8728,n02098413,332,500
8729,n02098413,375,500
8730,n02098413,332,500
8731,n02098413,333,500
8732,n02098413,500,333
8733,n02098413,332,500
8734,n02098413,333,500
8735,n02098413,375,500
8736,n02098413,500,454
8737,n02098413,332,500
8738,n02098413,500,332
8739,n02098413,375,500
8740,n02098413,333,500
8741,n02098413,375,500
8742,n02098413,332,500
8743,n02098413,332,500
8744,n02098413,332,500
8745,n02098413,375,500
8746,n02098413,500,332
8747,n02098413,375,500
8748,n02098413,332,500
8749,n02098413,334,500
8750,n02096294,500,500
8751,n02096294,334,500
8752,n02096294,500,333
8753,n02096294,333,500
8754,n02096294,334,500
8755,n02096294,463,500
8756,n02096294,333,500
8757,n02096294,332,500
8758,n02096294,375,500
8759,n02096294,332,500
8760,n02096294,333,500
8761,n02096294,400,500
8762,n02096294,316,500
8763,n02096294,500,333
8764,n02096294,357,500
8765,n02096294,500,365
8766,n02096294,500,357
8767,n02096294,399,500
8768,n02096294,332,500
8769,n02096294,500,333
8770,n02096294,332,500
8771,n02096294,334,500
8772,n02096294,500,373
8773,n02096294,375,500
8774,n02096294,375,500
8775,n02096294,500,342
8776,n02096294,500,375
8777,n02096294,500,333
8778,n02096294,375,500
8779,n02096294,500,500
8780,n02096294,375,500
8781,n02096294,500,375
8782,n02096294,500,335
8783,n02096294,500,460
8784,n02096294,324,500
8785,n02096294,500,497
8786,n02096294,500,500
8787,n02096294,500,403
8788,n02096294,500,333
8789,n02096294,500,333
8790,n02096294,496,500
8791,n02096294,375,500
8792,n02096294,358,500
8793,n02096294,270,197
8794,n02096294,332,500
8795,n02096294,425,500
8796,n02096294,378,500
8797,n02096294,375,500
8798,n02096294,334,500
8799,n02096294,319,500
8800,n03065424,375,500
8801,n03065424,500,375
8802,n03065424,345,500
8803,n03065424,500,376
8804,n03065424,500,375
8805,n03065424,341,500
8806,n03065424,500,500
8807,n03065424,500,375
8808,n03065424,500,363
8809,n03065424,500,375
8810,n03065424,375,500
8811,n03065424,500,357
8812,n03065424,382,500
8813,n03065424,500,375
8814,n03065424,410,500
8815,n03065424,375,500
8816,n03065424,500,500
8817,n03065424,377,500
8818,n03065424,500,375
8819,n03065424,500,500
8820,n03065424,375,500
8821,n03065424,375,500
8822,n03065424,354,500
8823,n03065424,375,500
8824,n03065424,500,500
8825,n03065424,358,500
8826,n03065424,500,500
8827,n03065424,360,500
8828,n03065424,375,500
8829,n03065424,500,498
8830,n03065424,375,500
8831,n03065424,500,368
8832,n03065424,353,500
8833,n03065424,353,500
8834,n03065424,375,500
8835,n03065424,500,375
8836,n03065424,375,500
8837,n03065424,500,375
8838,n03065424,397,500
8839,n03065424,375,500
8840,n03065424,500,446
8841,n03065424,375,500
8842,n03065424,375,500
8843,n03065424,375,500
8844,n03065424,375,500
8845,n03065424,375,500
8846,n03065424,500,500
8847,n03065424,500,354
8848,n03065424,500,345
8849,n03065424,375,500
8850,n04147183,171,276
8851,n04147183,248,300
8852,n04147183,232,320
8853,n04147183,3040,4048
8854,n04147183,591,889
8855,n04147183,386,500
8856,n04147183,512,512
8857,n04147183,308,367
8858,n04147183,467,800
8859,n04147183,427,640
8860,n04147183,902,831
8861,n04147183,300,300
8862,n04147183,330,358
8863,n04147183,190,250
8864,n04147183,359,432
8865,n04147183,685,1024
8866,n04147183,240,180
8867,n04147183,300,411
8868,n04147183,252,428
8869,n04147183,240,229
8870,n04147183,461,615
8871,n04147183,497,532
8872,n04147183,197,227
8873,n04147183,253,400
8874,n04147183,213,283
8875,n04147183,343,500
8876,n04147183,531,800
8877,n04147183,233,317
8878,n04147183,303,216
8879,n04147183,3072,2048
8880,n04147183,391,527
8881,n04147183,382,600
8882,n04147183,214,326
8883,n04147183,222,300
8884,n04147183,308,449
8885,n04147183,324,486
8886,n04147183,158,252
8887,n04147183,375,500
8888,n04147183,1200,1600
8889,n04147183,400,505
8890,n04147183,749,500
8891,n04147183,352,500
8892,n04147183,364,500
8893,n04147183,291,250
8894,n04147183,339,500
8895,n04147183,480,337
8896,n04147183,600,800
8897,n04147183,191,324
8898,n04147183,550,408
8899,n04147183,230,247
8900,n02795169,335,500
8901,n02795169,253,380
8902,n02795169,1624,1182
8903,n02795169,300,450
8904,n02795169,380,285
8905,n02795169,371,500
8906,n02795169,354,240
8907,n02795169,350,250
8908,n02795169,320,240
8909,n02795169,300,400
8910,n02795169,285,380
8911,n02795169,285,380
8912,n02795169,318,500
8913,n02795169,254,380
8914,n02795169,375,500
8915,n02795169,338,270
8916,n02795169,318,445
8917,n02795169,706,800
8918,n02795169,380,251
8919,n02795169,380,380
8920,n02795169,293,450
8921,n02795169,294,362
8922,n02795169,267,400
8923,n02795169,500,375
8924,n02795169,604,388
8925,n02795169,600,800
8926,n02795169,253,380
8927,n02795169,460,375
8928,n02795169,615,475
8929,n02795169,333,500
8930,n02795169,500,334
8931,n02795169,332,500
8932,n02795169,400,300
8933,n02795169,475,330
8934,n02795169,216,250
8935,n02795169,360,480
8936,n02795169,400,500
8937,n02795169,252,380
8938,n02795169,798,1200
8939,n02795169,224,238
8940,n02795169,333,500
8941,n02795169,500,384
8942,n02795169,287,300
8943,n02795169,500,564
8944,n02795169,285,380
8945,n02795169,500,333
8946,n02795169,640,480
8947,n02795169,500,500
8948,n02795169,253,380
8949,n02795169,380,253
8950,n01798484,403,500
8951,n01798484,500,497
8952,n01798484,500,380
8953,n01798484,375,500
8954,n01798484,384,500
8955,n01798484,372,500
8956,n01798484,362,500
8957,n01798484,375,500
8958,n01798484,496,500
8959,n01798484,500,374
8960,n01798484,375,500
8961,n01798484,375,500
8962,n01798484,405,500
8963,n01798484,500,400
8964,n01798484,500,370
8965,n01798484,500,375
8966,n01798484,500,400
8967,n01798484,500,400
8968,n01798484,422,500
8969,n01798484,375,500
8970,n01798484,399,500
8971,n01798484,375,500
8972,n01798484,375,500
8973,n01798484,500,407
8974,n01798484,500,426
8975,n01798484,500,383
8976,n01798484,446,500
8977,n01798484,406,500
8978,n01798484,455,500
8979,n01798484,500,500
8980,n01798484,364,500
8981,n01798484,396,500
8982,n01798484,444,500
8983,n01798484,367,500
8984,n01798484,500,492
8985,n01798484,375,500
8986,n01798484,410,500
8987,n01798484,500,416
8988,n01798484,403,500
8989,n01798484,475,500
8990,n01798484,387,500
8991,n01798484,367,500
8992,n01798484,402,500
8993,n01798484,451,500
8994,n01798484,375,500
8995,n01798484,417,500
8996,n01798484,395,500
8997,n01798484,500,474
8998,n01798484,500,446
8999,n01798484,387,500
9000,n04040759,375,500
9001,n04040759,375,500
9002,n04040759,500,499
9003,n04040759,500,500
9004,n04040759,375,500
9005,n04040759,375,500
9006,n04040759,375,500
9007,n04040759,375,500
9008,n04040759,367,500
9009,n04040759,500,374
9010,n04040759,375,500
9011,n04040759,500,374
9012,n04040759,375,500
9013,n04040759,375,500
9014,n04040759,349,500
9015,n04040759,375,500
9016,n04040759,500,353
9017,n04040759,375,500
9018,n04040759,375,500
9019,n04040759,375,500
9020,n04040759,375,500
9021,n04040759,375,500
9022,n04040759,500,375
9023,n04040759,375,500
9024,n04040759,375,500
9025,n04040759,500,500
9026,n04040759,375,500
9027,n04040759,376,500
9028,n04040759,500,375
9029,n04040759,441,500
9030,n04040759,375,500
9031,n04040759,500,500
9032,n04040759,376,500
9033,n04040759,375,500
9034,n04040759,375,500
9035,n04040759,500,500
9036,n04040759,455,500
9037,n04040759,375,500
9038,n04040759,375,500
